Lesson A,Lesson B,Support,Confidence,Lift
Estate Intro: Chapel Hill,Customer Experience: Occasion Questions,0.11018595614765474,0.8406564319745897,5.288319728336004
Estate Intro: Isabel Estate,Customer Experience: Occasion Questions,0.10810435747987789,0.859823399558499,5.408893424023171
Estate Intro: Krondorf,Customer Experience: Occasion Questions,0.11636136552872606,0.7319947621126145,4.879513650123497
Customer Experience: Occasion Questions,Estate Intro: Oakridge Wines,0.10886761032472939,0.8522542096686583,5.361277900368704
Customer Experience: Occasion Questions,Estate Intro: Riddoch Coonawarra (UPDATED),0.12336941437690813,0.7760803142732431,4.436679686356993
Father’s Day (Or Any Day) Whisky Recs!,Customer Experience: Occasion Questions,0.13613655287260615,0.8563945875163682,4.549339769733099
Customer Experience: Occasion Questions,Fermentation & Distillation in 90 Seconds,0.15861781848459616,0.997817546922741,2.607533361060842
Customer Experience: Occasion Questions,Fire & Ice Vodka,0.13912017762975298,0.8751636839807944,4.319472264907948
For Peat’s Sake,Customer Experience: Occasion Questions,0.13197335553705244,0.8302051505892623,4.651989358589598
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Customer Experience: Occasion Questions,0.13800999167360534,0.8681798341335661,2.3576800017962984
Customer Experience: Occasion Questions,Four Pillars Rare Dry Gin: Packed with Aussie Oranges,0.1371773522064946,0.862941946748145,2.520105235366619
Customer Experience: Occasion Questions,Gin Explained,0.15105467665834027,0.9502400698384984,3.656838420964603
Gin Focus: Dry,Customer Experience: Occasion Questions,0.15029142381348876,0.9454386730685289,3.796506591324502
Gin Focus: Flavoured,Customer Experience: Occasion Questions,0.15008326394671107,0.9441292012221736,3.830740441445373
Gin Focus: Pink,Customer Experience: Occasion Questions,0.15008326394671107,0.9441292012221736,3.8448121073789108
Customer Experience: Occasion Questions,Gin in 80 Seconds,0.15847904524007772,0.9969445656918376,2.9268619027807627
How Are Spirits Consumed?,Customer Experience: Occasion Questions,0.14168748265334444,0.8913138367525097,4.122469517097937
Customer Experience: Occasion Questions,How Are Spirits Made?,0.14300582847626978,0.8996071584460933,4.052872262433603
How Do Spirits Taste?,Customer Experience: Occasion Questions,0.1410630030530114,0.8873854212134439,4.223579488285387
How Does Whisky Taste?,Customer Experience: Occasion Questions,0.13710796558423535,0.862505456132693,4.484281613919326
How Red Wine is Made,Customer Experience: Occasion Questions,0.11136552872606162,0.7005674378000872,2.716324431954495
Customer Experience: Occasion Questions,How to Enjoy Vodka,0.1398834304746045,0.8799650807507639,4.284478629655408
How to Taste & Enjoy Gin,Customer Experience: Occasion Questions,0.15084651679156258,0.9489305979921431,3.750956604021604
Customer Experience: Occasion Questions,How to Taste & Enjoy Mezcal,0.10123508187621427,0.7280439121756487,4.579907840364665
How to Taste & Enjoy Tequila (Updated),Customer Experience: Occasion Questions,0.1445323341659728,0.9092099519860323,4.0133334848461555
Customer Experience: Occasion Questions,Introducing Paragon Wine Estates,0.11823480432972523,0.7437800087298123,4.718027062418158
Customer Experience: Occasion Questions,Irish & Japanese Whisk(e)y Explained,0.1323202886483486,0.8323876036665212,4.571787402454993
Isabel Estate Marlborough Chardonnay,Customer Experience: Occasion Questions,0.10796558423535942,0.862049861495845,5.422899434254961
Customer Experience: Occasion Questions,Isabel Estate Marlborough Pinot Gris,0.10796558423535942,0.862049861495845,5.422899434254961
Customer Experience: Occasion Questions,Isabel Estate Marlborough Sauvignon Blanc,0.10803497085761865,0.8602209944751381,5.411394575458616
Customer Experience: Occasion Questions,Kavka Vodka,0.1393977241187899,0.8769096464426014,4.31626428433428
Customer Experience: Occasion Questions,King’s Fortune Barossa Merlot,0.12350818762142658,0.7769532955041466,3.3266342527646344
Customer Experience: Occasion Questions,King’s Fortune Barossa Shiraz,0.12385512073272273,0.7791357485814054,3.2958334043308524
Customer Experience: Occasion Questions,King’s Fortune Coonawarra Cabernet Sauvignon,0.12323064113238967,0.7752073330423395,3.347000624267884
Know the Product: Beer,Customer Experience: Occasion Questions,0.15827088537330003,0.9956350938454822,4.959935351711403
Customer Experience: Occasion Questions,Know the Product: Brandy,0.15806272550652234,0.9943256219991269,5.661881021039674
Customer Experience: Occasion Questions,"Know the Product: Fermentation, Distillation & Maturation",0.15834027199555925,0.996071584460934,4.74244587884076
Customer Experience: Occasion Questions,Know the Product: Gin,0.15813211212878156,0.9947621126145787,5.35144142105312
Customer Experience: Occasion Questions,Know the Product: Liqueur,0.15799333888426312,0.9938891313836752,5.815643589728594
Know the Product: Rum,Customer Experience: Occasion Questions,0.15806272550652234,0.9943256219991269,5.729796427129715
Customer Experience: Occasion Questions,Know the Product: Tequila,0.1579239522620039,0.9934526407682235,5.784904831818843
Customer Experience: Occasion Questions,Know the Product: Vodka,0.15813211212878156,0.9947621126145787,5.230394588471838
Customer Experience: Occasion Questions,Know the Product: Whisky,0.15806272550652234,0.9943256219991269,5.526502454396999
Know the Product: Wine,Customer Experience: Occasion Questions,0.1582014987510408,0.9951986032300305,5.118773115542898
Krondorf Founder’s View Barossa Cabernet Sauvignon,Customer Experience: Occasion Questions,0.11434915348320844,0.7193365342645133,5.015519173594661
Krondorf Founder’s View Barossa Shiraz,Customer Experience: Occasion Questions,0.1144879267277269,0.7202095154954168,4.997428761348073
Krondorf Winemakers Barossa Cabernet Sauvignon,Customer Experience: Occasion Questions,0.11781848459616986,0.7411610650371017,4.033841869076552
Customer Experience: Occasion Questions,Krondorf Winemakers Barossa Shiraz,0.115736885928393,0.7280663465735486,4.894072848329284
Krondorf Winemakers Barossa Shiraz Cabernet,Customer Experience: Occasion Questions,0.11754093810713294,0.7394151025752945,4.06114727832132
Krondorf Winemakers Eden Valley Chardonnay,Customer Experience: Occasion Questions,0.11462669997224535,0.7210824967263203,4.986679914980676
Liqueurs in 80 Seconds,Customer Experience: Occasion Questions,0.15806272550652234,0.9943256219991269,4.244733668320917
Mezcal Explained (Updated),Customer Experience: Occasion Questions,0.14154870940882597,0.8904408555216061,4.336949513273872
Monsuta Okinawa Dry Premium Draft,Customer Experience: Occasion Questions,0.10345545378850958,0.7366600790513834,4.634109585023369
Monsuta Okinawa Supreme Premium Beer,Customer Experience: Occasion Questions,0.10317790729947267,0.739433117851815,4.651553947830798
Customer Experience: Occasion Questions,Noble Fellows Baron Betsy Marlborough Pinot Gris,0.12683874548986956,0.7979048450458315,3.961214132552712
Customer Experience: Occasion Questions,Noble Fellows Mary Bo Peep Marlborough Sauvignon Blanc,0.126977518734388,0.798777826276735,3.938414653540987
Customer Experience: Occasion Questions,Noble Fellows Von Rockhop Marlborough Gruner Veltliner,0.1266999722453511,0.797031863814928,3.977431863331282
Customer Experience: Occasion Questions,North American Whisk(e)y Explained,0.13259783513738552,0.8341335661283282,4.510894166994921
Customer Experience: Occasion Questions,Oakridge Over The Shoulder Chardonnay (update),0.10852067721343325,0.8574561403508771,5.394001700016081
Customer Experience: Occasion Questions,Oakridge Over the Shoulder Cabernet Merlot,0.10852067721343325,0.8565169769989047,5.388093702535231
Oakridge Over the Shoulder Pinot Noir,Customer Experience: Occasion Questions,0.10859006383569247,0.8547241944292736,5.376815840294496
Customer Experience: Occasion Questions,Old Fat Unicorn Grenache Shiraz Mataro,0.12545101304468498,0.789175032736796,4.11788217661213
Old Fat Unicorn Montepulciano,Customer Experience: Occasion Questions,0.12531223980016654,0.7883020515058926,4.135787829014534
Customer Experience: Occasion Questions,Old Fat Unicorn Pinot Gris,0.12510407993338885,0.7869925796595373,4.188381483771511
Customer Experience: Occasion Questions,Old Fat Unicorn Rosé,0.12496530668887039,0.7861195984286338,4.200799277921198
Customer Experience: Occasion Questions,Old Fat Unicorn Sauvignon Blanc,0.12517346655564807,0.787429070274989,4.175286151877535
Old Fat Unicorn Tempranillo (update),Customer Experience: Occasion Questions,0.12531223980016654,0.7883020515058926,4.155453242978393
Pinot Noir: Introduction,Customer Experience: Occasion Questions,0.11261448792672772,0.7084242688782191,3.8513053802613704
Prosecco Explained,Customer Experience: Occasion Questions,0.10616153205661949,0.8133971291866029,5.116839557327507
Recommending Rosé Styles,Customer Experience: Occasion Questions,0.10116569525395504,0.8566392479435957,5.38886287270323
Customer Experience: Occasion Questions,Riddoch Coonawarra Cabernet Sauvignon,0.11559811268387454,0.727193365342645,4.952887892872495
Riddoch Coonawarra Chardonnay,Customer Experience: Occasion Questions,0.11518179295031918,0.7245744216499345,4.986899028089233
Riddoch Coonawarra Elgin’s Crossing Cabernet Sauvignon (update),Customer Experience: Occasion Questions,0.11469608659450457,0.7215189873417721,5.035608545070033
Customer Experience: Occasion Questions,Riddoch Coonawarra Elgin’s Crossing Shiraz (update),0.1149736330835415,0.7232649498035792,5.016214849167076
Riddoch Coonawarra Elgin’s Crossing Sparkling Shiraz,Customer Experience: Occasion Questions,0.11469608659450457,0.7215189873417721,5.035608545070033
Customer Experience: Occasion Questions,Rosé Explained,0.10255342769913961,0.8504027617951669,5.349630992139653
Customer Experience: Occasion Questions,Rosé Focus: Chapel Hill The Parson Sangiovese Rosé,0.10047182903136276,0.8624181060154855,5.425215951067297
Rosé Focus: Minchinbury Zero %,Customer Experience: Occasion Questions,0.1003330557868443,0.8632835820895524,5.430660403786393
Rosé Focus: Miraval,Customer Experience: Occasion Questions,0.10074937552039967,0.8596802841918295,5.407993127792513
Scotch Whisky Explained (Updated),Customer Experience: Occasion Questions,0.1425895087427144,0.8969882147533826,3.236703593146157
Sparkling Wine Focus: Freixenet Organic Cava,Customer Experience: Occasion Questions,0.10456563974465723,0.8339789706696181,5.24631380414253
Customer Experience: Occasion Questions,Sparkling Wine Focus: Rosé Prosecco,0.1049819594782126,0.8313186813186814,5.2295787146070865
Customer Experience: Occasion Questions,Sparkling Wine Focus: Sparkling Shiraz,0.104496253122398,0.8348115299334812,5.251551186993161
Sparkling Wine in 80 Seconds,Customer Experience: Occasion Questions,0.11178184845961699,0.7031863814927979,4.43321178043491
Spey River Single Malt Whisky,Customer Experience: Occasion Questions,0.1320427421593117,0.8306416412047141,4.631027981834561
Customer Experience: Occasion Questions,Spirits First Terms,0.14494865389952818,0.9118288956787429,3.9368717928466275
Customer Experience: Occasion Questions,Tasting & Describing Rosé,0.1017901748542881,0.8529069767441861,5.365384264005766
Customer Experience: Occasion Questions,Tasting & Recommending Champagne,0.10935331668054399,0.7591522157996147,4.775600931516388
Customer Experience: Occasion Questions,Tequila Explained (Updated),0.14571190674437967,0.9166302924487122,3.938722651988921
Customer Experience: Occasion Questions,Tequila in (Nearly) 90 Seconds,0.15827088537330003,0.9956350938454822,3.180206775820277
Customer Experience: Occasion Questions,The Azurial Pinot Noir (UPDATE),0.12683874548986956,0.7979048450458315,3.2319855612143122
Customer Experience: Occasion Questions,Trøst Lager Øl,0.10310852067721343,0.7411471321695761,4.662336302412889
Customer Experience: Occasion Questions,Vodka in 80 Seconds,0.15834027199555925,0.996071584460934,3.157110990818338
Whisky (and Whiskey) Explained,Customer Experience: Occasion Questions,0.1347488204274216,0.847664775207333,4.330572399960327
Customer Experience: Occasion Questions,Whisky in (Nearly) 90 Seconds,0.15827088537330003,0.9956350938454822,3.3215492991900666
Customer Experience: Occasion Questions,Wine First Terms,0.11185123508187621,0.7036228721082496,2.6706907645046334
Wine Pairing: Common Examples,Customer Experience: Occasion Questions,0.1013044684984735,0.7029369282619162,4.421967267617083
Customer Experience: Occasion Questions,Wine in 90 Seconds,0.15827088537330003,0.9956350938454822,2.3503837792794577
Wine: Glassware & Service,Customer Experience: Occasion Questions,0.10061060227588121,0.7073170731707318,4.449521457239889
Wine: Storage & Faults,Customer Experience: Occasion Questions,0.1003330557868443,0.7109144542772862,4.4721515124592965
Zytho IPA,Customer Experience: Occasion Questions,0.11559811268387454,0.727193365342645,4.021608127904144
Customer Experience: Occasion Questions,Zytho Tropical Haze,0.11545933943935609,0.7263203841117415,4.0353621340857435
Zytho Zesty Pale Ale,Customer Experience: Occasion Questions,0.11566749930613378,0.7276298559580968,4.000992554013007
Customer Experience: Understanding the Customer,Del Centro Cerveza,0.10359422703302804,0.7461269365317341,4.627014375772527
Customer Experience: Understanding the Customer,Devil’s Vine Cabernet Sauvignon,0.11712461837357757,0.7263339070567987,3.634695926563397
Devil’s Vine Merlot,Customer Experience: Understanding the Customer,0.1171940049958368,0.726764199655766,3.6205066178496024
Devil’s Vine Red Blend,Customer Experience: Understanding the Customer,0.11795725784068832,0.7314974182444063,3.5833925192856504
Devil’s Vine Shiraz,Customer Experience: Understanding the Customer,0.11754093810713294,0.7289156626506025,3.6075317754534626
Estate Intro: Chapel Hill,Customer Experience: Understanding the Customer,0.11039411601443241,0.8422445738485971,5.223076075002574
Estate Intro: Isabel Estate,Customer Experience: Understanding the Customer,0.10831251734665556,0.8614790286975718,5.3423561796856305
Estate Intro: Krondorf,Customer Experience: Understanding the Customer,0.11684707188454066,0.7246127366609295,4.830304699702737
Customer Experience: Understanding the Customer,Estate Intro: Oakridge Wines,0.10907577019150708,0.8538837588267246,5.295255048283458
Customer Experience: Understanding the Customer,Estate Intro: Riddoch Coonawarra (UPDATED),0.12378573411046351,0.7676419965576593,4.388439688373259
Father’s Day (Or Any Day) Whisky Recs!,Customer Experience: Understanding the Customer,0.13724673882875382,0.8511187607573151,4.521313520101152
Customer Experience: Understanding the Customer,Fermentation & Distillation in 90 Seconds,0.16083819039689148,0.9974182444061963,2.6064898890992025
Fire & Ice Vodka,Customer Experience: Understanding the Customer,0.14050791007493754,0.871342512908778,4.300612430151133
For Peat’s Sake,Customer Experience: Understanding the Customer,0.13273660838190396,0.8231497418244407,4.612454929694339
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Customer Experience: Understanding the Customer,0.13953649736330836,0.8653184165232359,2.3499093685571655
Four Pillars Rare Dry Gin: Packed with Aussie Oranges,Customer Experience: Understanding the Customer,0.13877324451845685,0.8605851979345956,2.5132226692266246
Gin Explained,Customer Experience: Understanding the Customer,0.1530668887038579,0.9492254733218589,3.6529339176274047
Gin Focus: Dry,Customer Experience: Understanding the Customer,0.15223424923674717,0.9440619621342514,3.7909782664471527
Gin Focus: Flavoured,Customer Experience: Understanding the Customer,0.15202608936996947,0.9427710843373495,3.825229973949854
Gin Focus: Pink,Customer Experience: Understanding the Customer,0.15202608936996947,0.9427710843373495,3.839281397985273
Customer Experience: Understanding the Customer,Gin in 80 Seconds,0.16076880377463226,0.9969879518072291,2.9269892771329773
How Are Spirits Consumed?,Customer Experience: Understanding the Customer,0.143075215098529,0.887263339070568,4.103735315367467
How Are Spirits Made?,Customer Experience: Understanding the Customer,0.14439356092145433,0.8954388984509466,4.034093593146308
How Do Spirits Taste?,Customer Experience: Understanding the Customer,0.14245073549819595,0.8833907056798624,4.204566330996756
How Does Whisky Taste?,Customer Experience: Understanding the Customer,0.13835692478490147,0.8580034423407918,4.4608750400488795
Customer Experience: Understanding the Customer,How to Enjoy Vodka,0.14127116291978906,0.8760757314974182,4.26554170349351
How to Taste & Enjoy Gin,Customer Experience: Understanding the Customer,0.1528587288370802,0.9479345955249571,3.74701958055559
Customer Experience: Understanding the Customer,How to Taste & Enjoy Mezcal,0.10192894809880655,0.7330339321357285,4.545819720284045
How to Taste & Enjoy Tequila (Updated),Customer Experience: Understanding the Customer,0.14571190674437967,0.9036144578313253,3.9886344766508612
Introducing Paragon Wine Estates,Customer Experience: Understanding the Customer,0.11878989730779906,0.7366609294320138,4.672868536520326
Irish & Japanese Whisk(e)y Explained,Customer Experience: Understanding the Customer,0.13308354149320012,0.8253012048192773,4.532866220981488
Isabel Estate Marlborough Chardonnay,Customer Experience: Understanding the Customer,0.1081737441021371,0.8637119113573408,5.356203126713424
Isabel Estate Marlborough Pinot Gris,Customer Experience: Understanding the Customer,0.1081737441021371,0.8637119113573408,5.356203126713424
Isabel Estate Marlborough Sauvignon Blanc,Customer Experience: Understanding the Customer,0.10824313072439634,0.861878453038674,5.344833160582346
Kavka Vodka,Customer Experience: Understanding the Customer,0.14078545656397445,0.8730636833046471,4.29733394938066
King’s Fortune Barossa Merlot,Customer Experience: Understanding the Customer,0.12441021371079655,0.771514629948365,3.303347845162161
King’s Fortune Barossa Shiraz,Customer Experience: Understanding the Customer,0.12482653344435193,0.7740963855421688,3.274516321817944
Customer Experience: Understanding the Customer,King’s Fortune Coonawarra Cabernet Sauvignon,0.12406328059950042,0.7693631669535285,3.3217681132816814
Know the Product: Beer,Customer Experience: Understanding the Customer,0.1604218706633361,0.9948364888123925,4.955956957056412
Customer Experience: Understanding the Customer,Know the Product: Brandy,0.1601443241742992,0.9931153184165232,5.654989320039088
Customer Experience: Understanding the Customer,"Know the Product: Fermentation, Distillation & Maturation",0.16049125728559532,0.9952667814113597,4.738614091080448
Customer Experience: Understanding the Customer,Know the Product: Gin,0.1602137107965584,0.9935456110154905,5.344897105619727
Know the Product: Liqueur,Customer Experience: Understanding the Customer,0.16007493755203997,0.992685025817556,5.808597885539024
Know the Product: Rum,Customer Experience: Understanding the Customer,0.1601443241742992,0.9931153184165232,5.722822058784059
Customer Experience: Understanding the Customer,Know the Product: Tequila,0.16000555092978075,0.9922547332185888,5.777929379857092
Know the Product: Vodka,Customer Experience: Understanding the Customer,0.1602137107965584,0.9935456110154905,5.223998302063207
Customer Experience: Understanding the Customer,Know the Product: Whisky,0.1601443241742992,0.9931153184165232,5.519775537608536
Know the Product: Wine,Customer Experience: Understanding the Customer,0.16035248404107688,0.9944061962134252,5.114697394656632
Krondorf Founder’s View Barossa Cabernet Sauvignon,Customer Experience: Understanding the Customer,0.11476547321676381,0.7117039586919105,4.962301621997007
Krondorf Founder’s View Barossa Shiraz,Customer Experience: Understanding the Customer,0.11490424646128226,0.7125645438898451,4.944381418652118
Krondorf Winemakers Barossa Cabernet Sauvignon,Customer Experience: Understanding the Customer,0.11858173744102136,0.7353700516351119,4.002323710032188
Customer Experience: Understanding the Customer,Krondorf Winemakers Barossa Shiraz,0.1162225922842076,0.7207401032702238,4.844825731497418
Krondorf Winemakers Barossa Shiraz Cabernet,Customer Experience: Understanding the Customer,0.11823480432972523,0.7332185886402754,4.027113681205659
Krondorf Winemakers Eden Valley Chardonnay,Customer Experience: Understanding the Customer,0.11504301970580072,0.7134251290877798,4.933725028989003
Liqueurs in 80 Seconds,Customer Experience: Understanding the Customer,0.1601443241742992,0.9931153184165232,4.239566933951106
Mezcal Explained (Updated),Customer Experience: Understanding the Customer,0.1425895087427144,0.8842512908777969,4.306802840192906
Monsuta Okinawa Dry Premium Draft,Customer Experience: Understanding the Customer,0.10407993338884262,0.7411067193675889,4.5958821168354955
Monsuta Okinawa Supreme Premium Beer,Customer Experience: Understanding the Customer,0.10380238689980571,0.7439085032322227,4.61325703467418
Customer Experience: Understanding the Customer,Noble Fellows Baron Betsy Marlborough Pinot Gris,0.1276713849569803,0.7917383820998279,3.9306006072417223
Customer Experience: Understanding the Customer,Noble Fellows Mary Bo Peep Marlborough Sauvignon Blanc,0.12781015820149874,0.7925989672977625,3.907949475434606
Customer Experience: Understanding the Customer,Noble Fellows Von Rockhop Marlborough Gruner Veltliner,0.12753261171246183,0.7908777969018933,3.9467211942347946
Customer Experience: Understanding the Customer,North American Whisk(e)y Explained,0.13336108798223703,0.8270223752151464,4.472437700413017
Oakridge Over The Shoulder Chardonnay (update),Customer Experience: Understanding the Customer,0.10872883708021093,0.8591008771929823,5.327608365794003
Customer Experience: Understanding the Customer,Oakridge Over the Shoulder Cabernet Merlot,0.10872883708021093,0.8581599123767798,5.321773088284919
Oakridge Over the Shoulder Pinot Noir,Customer Experience: Understanding the Customer,0.10879822370247016,0.8563626433642819,5.310627545682458
Old Fat Unicorn Grenache Shiraz Mataro,Customer Experience: Understanding the Customer,0.1262836525117957,0.7831325301204819,4.086352651736562
Old Fat Unicorn Montepulciano,Customer Experience: Understanding the Customer,0.12614487926727727,0.7822719449225474,4.104151172269295
Customer Experience: Understanding the Customer,Old Fat Unicorn Pinot Gris,0.12593671940049958,0.7809810671256455,4.156388160788333
Old Fat Unicorn Rosé,Customer Experience: Understanding the Customer,0.12579794615598114,0.780120481927711,4.168741707653753
Customer Experience: Understanding the Customer,Old Fat Unicorn Sauvignon Blanc,0.1260061060227588,0.7814113597246127,4.143377673418366
Old Fat Unicorn Tempranillo (update),Customer Experience: Understanding the Customer,0.12614487926727727,0.7822719449225474,4.123666155897496
Pinot Noir: Introduction,Customer Experience: Understanding the Customer,0.11330835414932001,0.7026678141135974,3.820010764619074
Customer Experience: Understanding the Customer,Pirate Life Sunlit,0.10012489592006661,0.7610759493670886,4.719718839190397
Prosecco Explained,Customer Experience: Understanding the Customer,0.10657785179017486,0.8165869218500797,5.063963303658928
Recommending Rosé Styles,Customer Experience: Understanding the Customer,0.10144324174299195,0.8589894242068155,5.3269172038161035
Riddoch Coonawarra Cabernet Sauvignon,Customer Experience: Understanding the Customer,0.11594504579517069,0.7190189328743546,4.897212126930623
Riddoch Coonawarra Chardonnay,Customer Experience: Understanding the Customer,0.11552872606161532,0.7164371772805508,4.930894268847802
Riddoch Coonawarra Elgin’s Crossing Cabernet Sauvignon (update),Customer Experience: Understanding the Customer,0.11504301970580072,0.7134251290877798,4.97912007768188
Riddoch Coonawarra Elgin’s Crossing Shiraz (update),Customer Experience: Understanding the Customer,0.11532056619483763,0.7151462994836489,4.959907828757626
Riddoch Coonawarra Elgin’s Crossing Sparkling Shiraz,Customer Experience: Understanding the Customer,0.11504301970580072,0.7134251290877798,4.97912007768188
Rosé Explained,Customer Experience: Understanding the Customer,0.10290036081043574,0.8532796317606444,5.291508628629263
Customer Experience: Understanding the Customer,Rosé Focus: Chapel Hill The Parson Sangiovese Rosé,0.10067998889814044,0.8642048838594402,5.359260235018181
Rosé Focus: Minchinbury Zero %,Customer Experience: Understanding the Customer,0.10054121565362198,0.8650746268656716,5.364653839237548
Rosé Focus: Miraval,Customer Experience: Understanding the Customer,0.10095753538717735,0.86145648312611,5.342216366098752
Scotch Whisky Explained (Updated),Customer Experience: Understanding the Customer,0.1437690813211213,0.8915662650602411,3.21713896145423
Sparkling Wine Focus: Freixenet Organic Cava,Customer Experience: Understanding the Customer,0.10491257285595337,0.8367459878251245,5.1889772704542585
Sparkling Wine Focus: Rosé Prosecco,Customer Experience: Understanding the Customer,0.10532889258950874,0.8340659340659341,5.172357246883926
Customer Experience: Understanding the Customer,Sparkling Wine Focus: Sparkling Shiraz,0.10484318623369414,0.8375831485587583,5.194168819719804
Sparkling Wine in 80 Seconds,Customer Experience: Understanding the Customer,0.11233694143769081,0.7082239720034996,4.3919638057291035
Spey River Single Malt Whisky,Customer Experience: Understanding the Customer,0.1328059950041632,0.823580034423408,4.591657816677043
Customer Experience: Understanding the Customer,Spirits First Terms,0.14633638634471274,0.9074870912220311,3.9181258114715134
Tasting & Describing Rosé,Customer Experience: Understanding the Customer,0.10206772134332501,0.8552325581395349,5.303619461233639
Tasting & Recommending Champagne,Customer Experience: Understanding the Customer,0.10976963641409936,0.7620423892100192,4.725712096942684
Customer Experience: Understanding the Customer,Tequila Explained (Updated),0.14703025256730504,0.9117900172117042,3.9179241884481457
Tequila in (Nearly) 90 Seconds,Customer Experience: Understanding the Customer,0.16049125728559532,0.9952667814113597,3.1790303310506465
Customer Experience: Understanding the Customer,The Azurial Pinot Noir (UPDATE),0.127879544823758,0.7930292598967299,3.2122365636963663
Trøst Lager Øl,Customer Experience: Understanding the Customer,0.10373300027754649,0.7456359102244389,4.623969336555342
Vodka in 80 Seconds,Customer Experience: Understanding the Customer,0.16056064390785457,0.9956970740103271,3.1559239565948616
Whisky (and Whiskey) Explained,Customer Experience: Understanding the Customer,0.1357202331390508,0.8416523235800345,4.2998558268115765
Whisky in (Nearly) 90 Seconds,Customer Experience: Understanding the Customer,0.1604218706633361,0.9948364888123925,3.3188850640657868
Wine Pairing: Common Examples,Customer Experience: Understanding the Customer,0.10165140160976964,0.7053442465093887,4.374105542467001
Wine in 90 Seconds,Customer Experience: Understanding the Customer,0.1604218706633361,0.9948364888123925,2.3484985219924983
Wine: Glassware & Service,Customer Experience: Understanding the Customer,0.10095753538717735,0.7097560975609756,4.401465093824776
Wine: Storage & Faults,Customer Experience: Understanding the Customer,0.10067998889814044,0.7133726647000983,4.423892789869973
Zytho IPA,Customer Experience: Understanding the Customer,0.11663891201776297,0.7233218588640276,4.0001974788750445
Zytho Tropical Haze,Customer Experience: Understanding the Customer,0.11650013877324451,0.7224612736660929,4.013921309204214
Zytho Zesty Pale Ale,Customer Experience: Understanding the Customer,0.1167082986400222,0.7237521514629949,3.979670357453141
Del Centro Cerveza,Devil’s Vine Cabernet Sauvignon,0.11733277824035526,0.8450774612693653,4.22890846243545
Devil’s Vine Merlot,Del Centro Cerveza,0.11740216486261448,0.8455772113943028,4.212395012310643
Devil’s Vine Red Blend,Del Centro Cerveza,0.11788787121842909,0.8490754622688655,4.159373066695748
Devil’s Vine Shiraz,Del Centro Cerveza,0.11761032472939217,0.8470764617691154,4.192330345816103
Estate Intro: Riddoch Coonawarra (UPDATED),Del Centro Cerveza,0.10956147654732168,0.7891054472763618,4.5111414939099275
Father’s Day (Or Any Day) Whisky Recs!,Del Centro Cerveza,0.10657785179017486,0.767616191904048,4.077731130748669
Fermentation & Distillation in 90 Seconds,Del Centro Cerveza,0.12364696086594505,0.8905547226386807,2.3272302198855246
Fire & Ice Vodka,Del Centro Cerveza,0.10914515681376631,0.7861069465267366,3.8799223675833314
For Peat’s Sake,Del Centro Cerveza,0.10310852067721343,0.7426286856571714,4.161261515432019
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Del Centro Cerveza,0.12774077157923952,0.920039980009995,2.4985144510842376
Four Pillars Rare Dry Gin: Packed with Aussie Oranges,Del Centro Cerveza,0.126977518734388,0.9145427286356821,2.6707983394321078
Gin Explained,Del Centro Cerveza,0.12489592006661115,0.8995502248875562,3.4617671137728867
Gin Focus: Dry,Del Centro Cerveza,0.12420205384401888,0.894552723638181,3.592168808323618
Gin Focus: Flavoured,Del Centro Cerveza,0.12406328059950042,0.8935532233883059,3.6255318286802547
Gin Focus: Pink,Del Centro Cerveza,0.12399389397724118,0.8930534732633683,3.636814539890269
Del Centro Cerveza,Gin in 80 Seconds,0.12663058562309187,0.9120439780109946,2.6776080283345802
Del Centro Cerveza,Green Beacon Mollyhawk,0.12933666389120177,0.9315342328835582,7.175452359336099
How Are Spirits Consumed?,Del Centro Cerveza,0.11122675548154316,0.8010994502748626,3.705213503646123
How Are Spirits Made?,Del Centro Cerveza,0.11219816819317235,0.808095952023988,3.6405998313753405
How Do Spirits Taste?,Del Centro Cerveza,0.1103247293921732,0.7946026986506747,3.7819729501167516
How Does Whisky Taste?,Del Centro Cerveza,0.10706355814598946,0.7711144427786107,4.009127470896587
How to Enjoy Vodka,Del Centro Cerveza,0.10949208992506244,0.7886056971514243,3.8396571984278127
How to Taste & Enjoy Gin,Del Centro Cerveza,0.12461837357757424,0.8975512243878061,3.547862930849441
How to Taste & Enjoy Tequila (Updated),Del Centro Cerveza,0.11754093810713294,0.8465767116441778,3.736864798841008
Introducing Paragon Wine Estates,Del Centro Cerveza,0.10144324174299195,0.7306346826586706,4.634642185949278
Irish & Japanese Whisk(e)y Explained,Del Centro Cerveza,0.10380238689980571,0.7476261869065467,4.106245657658975
Kavka Vodka,Del Centro Cerveza,0.10921454343602553,0.7866066966516742,3.8717813224535274
King’s Fortune Barossa Merlot,Del Centro Cerveza,0.12170413544268666,0.8765617191404298,3.7531216566404852
King’s Fortune Barossa Shiraz,Del Centro Cerveza,0.12212045517624202,0.879560219890055,3.7206404135765987
Del Centro Cerveza,King’s Fortune Coonawarra Cabernet Sauvignon,0.12149597557590897,0.8750624687656172,3.778130706965271
Know the Product: Beer,Del Centro Cerveza,0.1120593949486539,0.8070964517741129,4.020696184918256
